sector,technology,year,region,scenario_source,name_abcd,metric,production,technology_share,scope,percentage_of_initial_production_by_scope
automotive,hybrid,2020,global,demo_2020,Ferrari-Ferrari SPA,projected,1147388.731,0.23977376288310873,sector,0
automotive,hybrid,2020,global,demo_2020,Ferrari-Ferrari SPA,target_cps,1147388.731,0.23977376288310873,sector,0
automotive,hybrid,2020,global,demo_2020,Ferrari-Ferrari SPA,target_sds,1147388.731,0.23977376288310873,sector,0
automotive,hybrid,2020,global,demo_2020,Ferrari-Ferrari SPA,target_sps,1147388.731,0.23977376288310873,sector,0
automotive,hybrid,2020,global,demo_2020,Ferry and Sons,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Ferry and Sons,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Ferry and Sons,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Ferry and Sons,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Giordano e figli,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Giordano e figli,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Giordano e figli,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Giordano e figli,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Goyette-Goyette,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Goyette-Goyette,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Goyette-Goyette,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Goyette-Goyette,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Guerra, Guerra e Guerra SPA",projected,637191.3059,0.12310559693530503,sector,0
automotive,hybrid,2020,global,demo_2020,"Guerra, Guerra e Guerra SPA",target_cps,637191.3059,0.12310559693530503,sector,0
automotive,hybrid,2020,global,demo_2020,"Guerra, Guerra e Guerra SPA",target_sds,637191.3059,0.12310559693530503,sector,0
automotive,hybrid,2020,global,demo_2020,"Guerra, Guerra e Guerra SPA",target_sps,637191.3059,0.12310559693530503,sector,0
automotive,hybrid,2020,global,demo_2020,"Gutkowski, Gutkowski and Gutkowski",projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Gutkowski, Gutkowski and Gutkowski",target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Gutkowski, Gutkowski and Gutkowski",target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Gutkowski, Gutkowski and Gutkowski",target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hand-Hand,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hand-Hand,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hand-Hand,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hand-Hand,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hellwig Hellwig AG & Co. OHG,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hellwig Hellwig AG & Co. OHG,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hellwig Hellwig AG & Co. OHG,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hellwig Hellwig AG & Co. OHG,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Hilpert, Hilpert and Hilpert",projected,896200.1621,0.2947950689579841,sector,0
automotive,hybrid,2020,global,demo_2020,"Hilpert, Hilpert and Hilpert",target_cps,896200.1621,0.2947950689579841,sector,0
automotive,hybrid,2020,global,demo_2020,"Hilpert, Hilpert and Hilpert",target_sds,896200.1621,0.2947950689579841,sector,0
automotive,hybrid,2020,global,demo_2020,"Hilpert, Hilpert and Hilpert",target_sps,896200.1621,0.2947950689579841,sector,0
automotive,hybrid,2020,global,demo_2020,"Hoeger, Hoeger and Hoeger",projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Hoeger, Hoeger and Hoeger",target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Hoeger, Hoeger and Hoeger",target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Hoeger, Hoeger and Hoeger",target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hornich,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hornich,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hornich,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hornich,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hyatt Inc,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hyatt Inc,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hyatt Inc,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Hyatt Inc,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Kuhlman, Kuhlman and Kuhlman",projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Kuhlman, Kuhlman and Kuhlman",target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Kuhlman, Kuhlman and Kuhlman",target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Kuhlman, Kuhlman and Kuhlman",target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Lynch LLC,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Lynch LLC,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Lynch LLC,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Lynch LLC,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Mante-Mante,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Mante-Mante,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Mante-Mante,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Mante-Mante,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Marks and Sons,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Marks and Sons,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Marks and Sons,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Marks and Sons,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Messina SPA,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Messina SPA,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Messina SPA,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Messina SPA,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Meyer Meyer GmbH & Co. OHG,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Meyer Meyer GmbH & Co. OHG,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Meyer Meyer GmbH & Co. OHG,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Meyer Meyer GmbH & Co. OHG,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Nette e.G.,projected,743326.2581,0.19827334423673798,sector,0
automotive,hybrid,2020,global,demo_2020,Nette e.G.,target_cps,743326.2581,0.19827334423673798,sector,0
automotive,hybrid,2020,global,demo_2020,Nette e.G.,target_sds,743326.2581,0.19827334423673798,sector,0
automotive,hybrid,2020,global,demo_2020,Nette e.G.,target_sps,743326.2581,0.19827334423673798,sector,0
automotive,hybrid,2020,global,demo_2020,Parisi-Parisi SPA,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Parisi-Parisi SPA,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Parisi-Parisi SPA,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Parisi-Parisi SPA,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Pellegrino s.r.l.,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Pellegrino s.r.l.,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Pellegrino s.r.l.,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Pellegrino s.r.l.,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Pfeffer Ltd,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Pfeffer Ltd,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Pfeffer Ltd,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Pfeffer Ltd,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Reichert LLC,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Reichert LLC,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Reichert LLC,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Reichert LLC,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Reichmann Stiftung & Co. KGaA,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Reichmann Stiftung & Co. KGaA,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Reichmann Stiftung & Co. KGaA,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Reichmann Stiftung & Co. KGaA,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Rinaldi, Rinaldi e Rinaldi SPA",projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Rinaldi, Rinaldi e Rinaldi SPA",target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Rinaldi, Rinaldi e Rinaldi SPA",target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,"Rinaldi, Rinaldi e Rinaldi SPA",target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Salz Salz Stiftung & Co. KG,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Salz Salz Stiftung & Co. KG,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Salz Salz Stiftung & Co. KG,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Salz Salz Stiftung & Co. KG,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Schlosser GmbH & Co. KG,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Schlosser GmbH & Co. KG,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Schlosser GmbH & Co. KG,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Schlosser GmbH & Co. KG,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Schmidt AG,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Schmidt AG,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Schmidt AG,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Schmidt AG,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Schmidtke AG & Co. OHG,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Schmidtke AG & Co. OHG,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Schmidtke AG & Co. OHG,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Schmidtke AG & Co. OHG,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Seip,projected,929269.2718,0.30586986059722765,sector,0
automotive,hybrid,2020,global,demo_2020,Seip,target_cps,929269.2718,0.30586986059722765,sector,0
automotive,hybrid,2020,global,demo_2020,Seip,target_sds,929269.2718,0.30586986059722765,sector,0
automotive,hybrid,2020,global,demo_2020,Seip,target_sps,929269.2718,0.30586986059722765,sector,0
automotive,hybrid,2020,global,demo_2020,Spencer and Sons,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Spencer and Sons,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Spencer and Sons,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Spencer and Sons,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Stanton-Stanton,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Stanton-Stanton,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Stanton-Stanton,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Stanton-Stanton,target_sps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Trost GmbH & Co. KGaA,projected,148728.9431,0.06182314238656794,sector,0
automotive,hybrid,2020,global,demo_2020,Trost GmbH & Co. KGaA,target_cps,148728.9431,0.06182314238656794,sector,0
automotive,hybrid,2020,global,demo_2020,Trost GmbH & Co. KGaA,target_sds,148728.9431,0.06182314238656794,sector,0
automotive,hybrid,2020,global,demo_2020,Trost GmbH & Co. KGaA,target_sps,148728.9431,0.06182314238656794,sector,0
automotive,hybrid,2020,global,demo_2020,Vitale Group,projected,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Vitale Group,target_cps,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Vitale Group,target_sds,0,0,sector,0
automotive,hybrid,2020,global,demo_2020,Vitale Group,target_sps,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Bahr,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Bahr,target_cps,55693.63728722793,0.01588750951327465,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Bahr,target_sds,87959.58213433345,0.02567798429226005,sector,0.026084361416506215
automotive,hybrid,2021,global,demo_2020,Bahr,target_sps,71863.16008872248,0.0205490167054614,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,"Beier, Beier and Beier",projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,"Beier, Beier and Beier",target_cps,12756.939626999914,0.01588750951327465,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,"Beier, Beier and Beier",target_sds,20147.63505419602,0.02567798429226005,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,"Beier, Beier and Beier",target_sps,16460.65940942771,0.0205490167054614,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,"Bellini, Bellini e Bellini SPA",projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,"Bellini, Bellini e Bellini SPA",target_cps,16780.636613536866,0.01588750951327465,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,"Bellini, Bellini e Bellini SPA",target_sds,26502.4490475017,0.02567798429226005,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,"Bellini, Bellini e Bellini SPA",target_sps,21652.55555369923,0.0205490167054614,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,"Bernardi, Bernardi e Bernardi SPA",projected,569877.9833,0.13189958508230223,sector,-0.013752227348863782
automotive,hybrid,2021,global,demo_2020,"Bernardi, Bernardi e Bernardi SPA",target_cps,699300.2547915818,0.15806800147371888,sector,0.01651591479119602
automotive,hybrid,2021,global,demo_2020,"Bernardi, Bernardi e Bernardi SPA",target_sds,740213.5718747147,0.16979208976185142,sector,0.0260843614165062
automotive,hybrid,2021,global,demo_2020,"Bernardi, Bernardi e Bernardi SPA",target_sps,719803.2593245434,0.16282645526442283,sector,0.021310977096545367
automotive,hybrid,2021,global,demo_2020,Beyer,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Beyer,target_cps,13646.22041576725,0.01588750951327465,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Beyer,target_sds,21552.11805064063,0.02567798429226005,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,Beyer,target_sps,17608.12491536025,0.020549016705461404,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Caruso-Caruso e figli,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Caruso-Caruso e figli,target_cps,27318.087817556727,0.01588750951327465,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Caruso-Caruso e figli,target_sds,43144.7415931723,0.02567798429226005,sector,0.02608436141650621
automotive,hybrid,2021,global,demo_2020,Caruso-Caruso e figli,target_sps,35249.342901169526,0.0205490167054614,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Christiansen PLC,projected,594740.4836,0.14984108691955994,sector,-0.006752244180803267
automotive,hybrid,2021,global,demo_2020,Christiansen PLC,target_cps,686366.9515547951,0.16869427002392962,sector,0.016515914791196018
automotive,hybrid,2021,global,demo_2020,Christiansen PLC,target_sds,724046.0377749896,0.18014681568677818,sector,0.02608436141650622
automotive,hybrid,2021,global,demo_2020,Christiansen PLC,target_sps,705249.1769681188,0.1733849291530767,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,"Costa, Costa e Costa s.r.l.",projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,"Costa, Costa e Costa s.r.l.",target_cps,92684.1905165778,0.01588750951327465,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,"Costa, Costa e Costa s.r.l.",target_sds,146380.5035080141,0.02567798429226005,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,"Costa, Costa e Costa s.r.l.",target_sps,119593.17338955587,0.020549016705461404,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,"Donati, Donati e Donati s.r.l.",projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,"Donati, Donati e Donati s.r.l.",target_cps,4578.449822190403,0.016230397334900205,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,"Donati, Donati e Donati s.r.l.",target_sds,7230.961251568955,0.025260553938605303,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,"Donati, Donati e Donati s.r.l.",target_sps,5907.710262006995,0.020838413644974917,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,DuBuque-DuBuque,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,DuBuque-DuBuque,target_cps,4670.443759909057,0.016230397334900205,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,DuBuque-DuBuque,target_sds,7376.2516063520925,0.025260553938605303,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,DuBuque-DuBuque,target_sps,6026.412781639048,0.020838413644974917,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Esposito e figli,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Esposito e figli,target_cps,34023.08150859135,0.015887509513274653,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Esposito e figli,target_sds,53734.253645242876,0.02567798429226005,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,Esposito e figli,target_sps,43900.99609680656,0.020549016705461404,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,"Esposito, Esposito e Esposito Group",projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,"Esposito, Esposito e Esposito Group",target_cps,11452.97088442167,0.01588750951327465,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,"Esposito, Esposito e Esposito Group",target_sds,18088.215858392883,0.025677984292260054,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,"Esposito, Esposito e Esposito Group",target_sps,14778.109677304537,0.020549016705461404,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Ferrari-Ferrari SPA,projected,1205143.719,0.24644344083074196,sector,0.012069258154522368
automotive,hybrid,2021,global,demo_2020,Ferrari-Ferrari SPA,target_cps,1226422.292828084,0.24821810798793764,sector,0.01651591479119603
automotive,hybrid,2021,global,demo_2020,Ferrari-Ferrari SPA,target_sds,1272210.154264817,0.2603380829783454,sector,0.026084361416506198
automotive,hybrid,2021,global,demo_2020,Ferrari-Ferrari SPA,target_sps,1249368.091348512,0.25287481940257306,sector,0.021310977096545378
automotive,hybrid,2021,global,demo_2020,Ferry and Sons,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Ferry and Sons,target_cps,48680.349340458706,0.015921327545673897,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Ferry and Sons,target_sds,76883.16645682756,0.025635392366675912,sector,0.026084361416506215
automotive,hybrid,2021,global,demo_2020,Ferry and Sons,target_sps,62813.7056264878,0.020577749197780798,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Giordano e figli,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Giordano e figli,target_cps,24995.701831587936,0.01588750951327465,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Giordano e figli,target_sds,39476.88812138455,0.025677984292260054,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,Giordano e figli,target_sps,32252.699046921673,0.020549016705461404,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Goyette-Goyette,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Goyette-Goyette,target_cps,1179.1238684764958,0.016230397334900205,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Goyette-Goyette,target_sds,1862.245811328901,0.0252605539386053,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,Goyette-Goyette,target_sps,1521.4586701844366,0.020838413644974914,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,"Guerra, Guerra e Guerra SPA",projected,623916.5162,0.12060500383121238,sector,-0.0025646942999338696
automotive,hybrid,2021,global,demo_2020,"Guerra, Guerra e Guerra SPA",target_cps,722677.2429810398,0.13485566517791575,sector,0.016515914791196035
automotive,hybrid,2021,global,demo_2020,"Guerra, Guerra e Guerra SPA",target_sds,772203.2690302042,0.1464015732689626,sector,0.02608436141650622
automotive,hybrid,2021,global,demo_2020,"Guerra, Guerra e Guerra SPA",target_sps,747496.3583444386,0.13962503279344024,sector,0.02131097709654537
automotive,hybrid,2021,global,demo_2020,"Gutkowski, Gutkowski and Gutkowski",projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,"Gutkowski, Gutkowski and Gutkowski",target_cps,58934.4710733446,0.015922800615275737,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,"Gutkowski, Gutkowski and Gutkowski",target_sds,93077.9834361465,0.02563354443331393,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,"Gutkowski, Gutkowski and Gutkowski",target_sps,76044.9045129828,0.02057899979602696,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Hand-Hand,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Hand-Hand,target_cps,17161.167980845825,0.015887509513274653,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Hand-Hand,target_sds,27103.440142496645,0.02567798429226005,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,Hand-Hand,target_sps,22143.56651832113,0.020549016705461404,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Hellwig Hellwig AG & Co. OHG,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Hellwig Hellwig AG & Co. OHG,target_cps,70115.75647742109,0.01588750951327465,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Hellwig Hellwig AG & Co. OHG,target_sds,110737.1136307699,0.02567798429226005,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,Hellwig Hellwig AG & Co. OHG,target_sps,90472.45031766515,0.020549016705461404,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,"Hilpert, Hilpert and Hilpert",projected,914656.4642,0.30756517306319375,sector,0.006070995164216243
automotive,hybrid,2021,global,demo_2020,"Hilpert, Hilpert and Hilpert",target_cps,946409.8401838938,0.30217845350923345,sector,0.01651591479119603
automotive,hybrid,2021,global,demo_2020,"Hilpert, Hilpert and Hilpert",target_sds,975498.6694067136,0.3136779787556181,sector,0.026084361416506205
automotive,hybrid,2021,global,demo_2020,"Hilpert, Hilpert and Hilpert",target_sps,960987.2061843616,0.3066130630107137,sector,0.021310977096545367
automotive,hybrid,2021,global,demo_2020,"Hoeger, Hoeger and Hoeger",projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,"Hoeger, Hoeger and Hoeger",target_cps,72323.9485712703,0.015887509513274653,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,"Hoeger, Hoeger and Hoeger",target_sds,114224.61531512941,0.025677984292260054,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,"Hoeger, Hoeger and Hoeger",target_sps,93321.74638946846,0.020549016705461404,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Hornich,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Hornich,target_cps,55977.18606658805,0.015931457172454352,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Hornich,target_sds,88407.4040644866,0.0256226972521534,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,Hornich,target_sps,72229.03152963825,0.02058634738669241,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Hyatt Inc,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Hyatt Inc,target_cps,37610.19405033483,0.015887509513274653,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Hyatt Inc,target_sds,59399.54928060158,0.025677984292260054,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,Hyatt Inc,target_sps,48529.55431996811,0.020549016705461404,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,"Kuhlman, Kuhlman and Kuhlman",projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,"Kuhlman, Kuhlman and Kuhlman",target_cps,61576.78592810038,0.01588750951327465,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,"Kuhlman, Kuhlman and Kuhlman",target_sds,97251.11562525133,0.02567798429226005,sector,0.02608436141650621
automotive,hybrid,2021,global,demo_2020,"Kuhlman, Kuhlman and Kuhlman",target_sps,79454.36212180862,0.020549016705461404,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Lynch LLC,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Lynch LLC,target_cps,37311.809589562065,0.01588750951327465,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Lynch LLC,target_sds,58928.296660673135,0.02567798429226005,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,Lynch LLC,target_sps,48144.539957161935,0.0205490167054614,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Mante-Mante,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Mante-Mante,target_cps,61072.259677253445,0.015905744721127657,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Mante-Mante,target_sds,96454.2935758774,0.025654978001522902,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,Mante-Mante,target_sps,78803.3568634056,0.02056451491578717,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Marks and Sons,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Marks and Sons,target_cps,57642.5981106056,0.01589397492346956,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Marks and Sons,target_sds,91037.66767463267,0.02566981650210161,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,Marks and Sons,target_sps,74377.96232608966,0.02055451309019081,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Messina SPA,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Messina SPA,target_cps,11840.309664226268,0.015887509513274653,sector,0.016515914791196032
automotive,hybrid,2021,global,demo_2020,Messina SPA,target_sds,18699.958220277516,0.025677984292260047,sector,0.026084361416506212
automotive,hybrid,2021,global,demo_2020,Messina SPA,target_sps,15277.904449158155,0.020549016705461404,sector,0.021310977096545374
automotive,hybrid,2021,global,demo_2020,Meyer Meyer GmbH & Co. OHG,projected,0,0,sector,0
automotive,hybrid,2021,global,demo_2020,Meyer Meyer GmbH & Co. OHG,target_cps,5775.057684812626,0.016230397334900205,sector,0.016515914791196032
