sector,technology,year,region,scenario_source,metric,production,technology_share,scope,percentage_of_initial_production_by_scope
power,coalcap,2037,global,demo_2020,target_sds,6862.297564940521,0.046344318393562026,technology,-0.633827751575999
power,coalcap,2037,global,demo_2020,target_sps,13952.560722970136,0.07952327911994096,technology,-0.25549125743184475
power,coalcap,2038,global,demo_2020,target_cps,16063.18427414989,0.08666344006194035,technology,-0.14286836925214239
power,coalcap,2038,global,demo_2020,target_sds,6202.267461799257,0.04225894628133158,technology,-0.6690469627232288
power,coalcap,2038,global,demo_2020,target_sps,13775.66312857014,0.07843092326179726,technology,-0.26493051436718645
power,coalcap,2039,global,demo_2020,target_cps,15976.83389706208,0.08596075136337462,technology,-0.14747602600722765
power,coalcap,2039,global,demo_2020,target_sds,5542.2373586579915,0.03810170912238051,technology,-0.7042661738704588
power,coalcap,2039,global,demo_2020,target_sps,13598.765534170152,0.07734121134458806,technology,-0.27436977130252777
power,coalcap,2040,global,demo_2020,target_cps,15890.483519974272,0.08526218483752117,technology,-0.1520836827623129
power,coalcap,2040,global,demo_2020,target_sds,4882.207255516727,0.03387021465847232,technology,-0.7394853850176888
power,coalcap,2040,global,demo_2020,target_sps,13421.867939770158,0.07625411976202359,technology,-0.2838090282378694
power,gascap,2020,europe,demo_2020,projected,2279.2070976715145,0.3093662465619844,technology,0
power,gascap,2020,europe,demo_2020,target_cps,2279.2070976715145,0.3093662465619844,technology,0
power,gascap,2020,europe,demo_2020,target_sds,2279.2070976715145,0.3093662465619844,technology,0
power,gascap,2020,europe,demo_2020,target_sps,2279.2070976715145,0.3093662465619844,technology,0
power,gascap,2020,global,demo_2020,projected,6532.537400319485,0.1686466466767144,technology,0
power,gascap,2020,global,demo_2020,target_cps,6532.537400319485,0.1686466466767144,technology,0
power,gascap,2020,global,demo_2020,target_sds,6532.537400319485,0.1686466466767144,technology,0
power,gascap,2020,global,demo_2020,target_sps,6532.537400319485,0.1686466466767144,technology,0
power,gascap,2021,europe,demo_2020,projected,2323.3366014343055,0.3093662465619844,technology,0.019361778843122533
power,gascap,2021,europe,demo_2020,target_cps,2372.9262204217434,0.30532247696305587,technology,0.04111917817646952
power,gascap,2021,europe,demo_2020,target_sds,2352.2457384938407,0.3026761060256942,technology,0.032045635913008526
power,gascap,2021,europe,demo_2020,target_sps,2368.4238527608145,0.30456268539234244,technology,0.039143768541457125
power,gascap,2021,global,demo_2020,projected,6562.037723023096,0.16861281206412024,technology,0.004515905672758733
power,gascap,2021,global,demo_2020,target_cps,6652.039370966997,0.166874604649941,technology,0.01829334657030327
power,gascap,2021,global,demo_2020,target_sds,6567.259004376061,0.16538223227786353,technology,0.005315178762677762
power,gascap,2021,global,demo_2020,target_sps,6629.09339811558,0.16643086286651387,technology,0.014780779944922079
power,gascap,2022,europe,demo_2020,projected,2367.4661056442524,0.3093662465619844,technology,0.03872355788243426
power,gascap,2022,europe,demo_2020,target_cps,2466.6453434304885,0.30171285925556934,technology,0.08223835646636275
power,gascap,2022,europe,demo_2020,target_sds,2425.2843795859135,0.29675557133031477,technology,0.06409127194436812
power,gascap,2022,europe,demo_2020,target_sps,2457.640607589153,0.30029131363242356,technology,0.07828753696841771
power,gascap,2022,global,demo_2020,projected,6591.538045890804,0.16875173697473295,technology,0.009031811370637336
power,gascap,2022,global,demo_2020,target_cps,6771.541345592762,0.16520644350923908,technology,0.036586693749596944
power,gascap,2022,global,demo_2020,target_sds,6601.980607732457,0.16227950111654924,technology,0.010630357418172066
power,gascap,2022,global,demo_2020,target_sps,6725.649395238581,0.1643400676656716,technology,0.02956155978680683
power,gascap,2023,europe,demo_2020,projected,2411.595609666563,0.3093662465619844,technology,0.058085336839420854
power,gascap,2023,europe,demo_2020,target_cps,2560.3644661807175,0.2984705457000508,technology,0.12335753464283226
power,gascap,2023,europe,demo_2020,target_sds,2498.323020677986,0.29147668659160575,technology,0.0961369079757275
power,gascap,2023,europe,demo_2020,target_sps,2546.8573624174915,0.29646748116871247,technology,0.1174313053953781
power,gascap,2023,global,demo_2020,projected,6621.038368688635,0.165517525288761,technology,0.013547717057819255
power,gascap,2023,global,demo_2020,target_cps,6891.043320218526,0.16035574008933867,technology,0.05488004092889048
power,gascap,2023,global,demo_2020,target_sds,6636.702211789033,0.15613533216131883,technology,0.01594553618084969
power,gascap,2023,global,demo_2020,target_sps,6822.205393707769,0.15911183599989043,technology,0.04434233983476582
power,gascap,2024,europe,demo_2020,projected,2455.725113444285,0.3093662465619844,technology,0.07744711568909422
power,gascap,2024,europe,demo_2020,target_cps,2654.0835902235294,0.29554181470213736,technology,0.16447671338642136
power,gascap,2024,europe,demo_2020,target_sds,2571.361661770058,0.28673868033054056,technology,0.1281825440070869
power,gascap,2024,europe,demo_2020,target_sps,2636.0741175067915,0.29302370850442827,technology,0.15657507393683523
power,gascap,2024,global,demo_2020,projected,6650.538691474981,0.16567391342577742,technology,0.0180636227432429
power,gascap,2024,global,demo_2020,target_cps,7010.545294844291,0.15889991543384432,technology,0.07317338810818416
power,gascap,2024,global,demo_2020,target_sds,6671.423815145427,0.15337839797779812,technology,0.021260714836343713
power,gascap,2024,global,demo_2020,target_sps,6918.761390157678,0.15727913533060164,technology,0.0591231195736138
power,gascap,2025,europe,demo_2020,target_cps,2747.8027119396925,0.29288298694909887,technology,0.2055958911091954
power,gascap,2025,europe,demo_2020,target_sds,2644.400302862131,0.28246106270739146,technology,0.16022818003844647
power,gascap,2025,europe,demo_2020,target_sps,2725.290872074168,0.2899055222726435,technology,0.1957188422492989
power,gascap,2025,global,demo_2020,target_cps,7130.0472694700575,0.15752294401162933,technology,0.09146673528747812
power,gascap,2025,global,demo_2020,target_sds,6706.1454192020055,0.15074869611492636,technology,0.026575893599021756
power,gascap,2025,global,demo_2020,target_sps,7015.317386607585,0.15554212270664688,technology,0.0739038993124615
power,gascap,2026,europe,demo_2020,target_cps,2851.4742491069546,0.29061712122497846,technology,0.2510816818796678
power,gascap,2026,europe,demo_2020,target_sds,2683.6383036197453,0.27647786833921467,technology,0.17744381647521465
power,gascap,2026,europe,demo_2020,target_sps,2815.466579160599,0.2865656998338497,technology,0.23528335009001083
power,gascap,2026,global,demo_2020,target_cps,7243.579817357265,0.15687219520770426,technology,0.10884628337573779
power,gascap,2026,global,demo_2020,target_sds,6735.698747091062,0.1476589644408149,technology,0.031099913298872354
power,gascap,2026,global,demo_2020,target_sps,7103.312368584988,0.15434039531982816,technology,0.08737416003735216
power,gascap,2027,europe,demo_2020,target_cps,2955.1457862742163,0.28855252005879833,technology,0.29656747265014
power,gascap,2027,europe,demo_2020,target_sds,2722.8763043773597,0.2710080538381935,technology,0.19465945291198283
power,gascap,2027,europe,demo_2020,target_sps,2905.642286247029,0.2835298370540615,technology,0.2748478579307224
power,gascap,2027,global,demo_2020,target_cps,7357.112365244471,0.15625005084060906,technology,0.12622583146399732
power,gascap,2027,global,demo_2020,target_sds,6765.252074980119,0.1447335893360042,technology,0.03562393299872309
power,gascap,2027,global,demo_2020,target_sps,7191.3073505623925,0.15318922980501284,technology,0.10084442076224309
power,gascap,2028,europe,demo_2020,target_cps,3058.8173234414785,0.2866634045140975,technology,0.34205326342061243
power,gascap,2028,europe,demo_2020,target_sds,2762.1143051349745,0.26598549654502995,technology,0.2118750893487512
power,gascap,2028,europe,demo_2020,target_sps,2995.8179933334595,0.2807578704340201,technology,0.31441236577143417
power,gascap,2028,global,demo_2020,target_cps,7470.644913131679,0.15565477937595712,technology,0.143605379552257
power,gascap,2028,global,demo_2020,target_sds,6794.805402869177,0.14196077233304802,technology,0.04014795269857397
power,gascap,2028,global,demo_2020,target_sps,7279.302332539798,0.1520855885288146,technology,0.11431468148713415
power,gascap,2029,europe,demo_2020,target_cps,3162.4888606087407,0.28492823179879856,technology,0.3875390541910848
power,gascap,2029,europe,demo_2020,target_sds,2801.35230589259,0.2613551920648252,technology,0.22909072578551978
power,gascap,2029,europe,demo_2020,target_sps,3085.9937004198905,0.27821652814315717,technology,0.3539768736121461
power,gascap,2029,global,demo_2020,target_cps,7584.177461018886,0.15508478513084875,technology,0.16098492764051667
power,gascap,2029,global,demo_2020,target_sds,6824.358730758233,0.1393298821589468,technology,0.04467197239842457
power,gascap,2029,global,demo_2020,target_sps,7367.297314517202,0.15102667213056004,technology,0.12778494221202497
power,gascap,2030,europe,demo_2020,target_cps,3266.1603977760033,0.2833288572152904,technology,0.4330248449615574
power,gascap,2030,europe,demo_2020,target_sds,2840.5903066502037,0.2570709889344126,technology,0.24630636222228777
power,gascap,2030,europe,demo_2020,target_sps,3176.1694075063206,0.2758779421920995,technology,0.39354138145285766
power,gascap,2030,global,demo_2020,target_cps,7697.710008906093,0.1545385952192634,technology,0.17836447572877634
power,gascap,2030,global,demo_2020,target_sds,6853.912058647291,0.13683131964650633,technology,0.049195992098275444
power,gascap,2030,global,demo_2020,target_sps,7455.2922964946065,0.15000989658338956,technology,0.14125520293691587
power,gascap,2031,europe,demo_2020,target_cps,3361.8554294816504,0.2820327945100734,technology,0.47501095135944077
power,gascap,2031,europe,demo_2020,target_sds,2895.5036705666384,0.253457202594618,technology,0.27039954970513447
power,gascap,2031,europe,demo_2020,target_sps,3263.329443798702,0.2736665274097769,technology,0.43178276652989867
power,gascap,2031,global,demo_2020,target_cps,7823.3731752756885,0.154125385524787,technology,0.19760097736188595
power,gascap,2031,global,demo_2020,target_sds,6896.8693480361735,0.13443815703344492,technology,0.05577188853122686
power,gascap,2031,global,demo_2020,target_sps,7561.357951803781,0.14914979318783425,technology,0.15749172005260628
power,gascap,2032,europe,demo_2020,target_cps,3457.5504611872966,0.28082355034630446,technology,0.5169970577573237
power,gascap,2032,europe,demo_2020,target_sds,2950.4170344830727,0.250123937750318,technology,0.29449273718798097
power,gascap,2032,europe,demo_2020,target_sps,3350.4894800910843,0.27161875580103473,technology,0.47002415160694005
power,gascap,2032,global,demo_2020,target_cps,7949.036341645285,0.1537297855049733,technology,0.21683747899499567
power,gascap,2032,global,demo_2020,target_sds,6939.826637425058,0.13216098706738746,technology,0.062347784964178546
power,gascap,2032,global,demo_2020,target_sps,7667.423607112956,0.1483271188006383,technology,0.17372823716829666
power,gascap,2033,europe,demo_2020,target_cps,3553.2454928929437,0.27969265944354205,technology,0.5589831641552071
power,gascap,2033,europe,demo_2020,target_sds,3005.3303983995065,0.24703885534193995,technology,0.3185859246708273
power,gascap,2033,europe,demo_2020,target_sps,3437.649516383467,0.26971696281090063,technology,0.5082655366839817
power,gascap,2033,global,demo_2020,target_cps,8074.699508014879,0.15335076594457425,technology,0.23607398062810514
power,gascap,2033,global,demo_2020,target_sds,6982.7839268139405,0.12999271905956886,technology,0.06892368139712997
power,gascap,2033,global,demo_2020,target_sps,7773.489262422133,0.14753965329201127,technology,0.18996475428398732
power,gascap,2034,europe,demo_2020,target_cps,3648.94052459859,0.27863272505002085,technology,0.60096927055309
power,gascap,2034,europe,demo_2020,target_sds,3060.2437623159412,0.2441744818106674,technology,0.342679112153674
power,gascap,2034,europe,demo_2020,target_sps,3524.8095526758493,0.26794595351850925,technology,0.5465069217610231
power,gascap,2034,global,demo_2020,target_cps,8200.362674384476,0.15298737488316635,technology,0.255310482261215
power,gascap,2034,global,demo_2020,target_sds,7025.741216202823,0.1279258928787461,technology,0.07549957783008138
power,gascap,2034,global,demo_2020,target_sps,7879.554917731308,0.1467853490782494,technology,0.2062012713996777
power,gascap,2035,europe,demo_2020,target_cps,3744.635556304237,0.2776372551650036,technology,0.6429553769509734
power,gascap,2035,europe,demo_2020,target_sds,3115.1571262323755,0.24150731899622133,technology,0.3667722996365205
power,gascap,2035,europe,demo_2020,target_sps,3611.9695889682307,0.2662925836581137,technology,0.5847483068380641
power,gascap,2035,global,demo_2020,target_cps,8326.02584075407,0.15263873053876564,technology,0.2745469838943243
power,gascap,2035,global,demo_2020,target_sds,7068.6985055917075,0.12595371665096866,technology,0.08207547426303306
power,gascap,2035,global,demo_2020,target_sps,7985.620573040483,0.14606231466447295,technology,0.22243778851536808
power,gascap,2036,europe,demo_2020,target_cps,3840.3305880098837,0.27670052804046397,technology,0.6849414833488565
power,gascap,2036,europe,demo_2020,target_sds,3170.07049014881,0.2390171435426497,technology,0.39086548711936725
power,gascap,2036,europe,demo_2020,target_sps,3696.990054327224,0.26483235981044617,technology,0.6220509571526633
power,gascap,2036,global,demo_2020,target_cps,8451.689007123667,0.1523040149938637,technology,0.2937834855274342
power,gascap,2036,global,demo_2020,target_sds,7111.655794980589,0.12406999358317036,technology,0.08865137069598435
power,gascap,2036,global,demo_2020,target_sps,8075.077379280451,0.14542671144063032,technology,0.2361318251137033
power,gascap,2037,europe,demo_2020,target_cps,3936.02561971553,0.2758174810230303,technology,0.7269275897467395
power,gascap,2037,europe,demo_2020,target_sds,3224.9838540652445,0.23668645021498436,technology,0.41495867460221375
power,gascap,2037,europe,demo_2020,target_sps,3782.0105196862173,0.2634619585013218,technology,0.6593536074672627
power,gascap,2037,global,demo_2020,target_cps,8577.352173493262,0.15198246854980707,technology,0.3130199871605438
power,gascap,2037,global,demo_2020,target_sds,7154.613084369474,0.12226905819923758,technology,0.09522726712893603
power,gascap,2037,global,demo_2020,target_sps,8164.534185520422,0.14481202284768452,technology,0.24982586171203888
power,gascap,2038,europe,demo_2020,target_cps,4031.7206514211775,0.27498361813686195,technology,0.768913696144623
power,gascap,2038,europe,demo_2020,target_sds,3279.8972179816783,0.23450000567265342,technology,0.4390518620850601
power,gascap,2038,europe,demo_2020,target_sps,3867.0309850452104,0.26217328786846017,technology,0.6966562577818619
power,gascap,2038,global,demo_2020,target_cps,8703.015339862857,0.15167338466847458,technology,0.3322564887936534
power,gascap,2038,global,demo_2020,target_sds,7197.570373758356,0.12054572060542643,technology,0.10180316356188744
power,gascap,2038,global,demo_2020,target_sps,8253.99099176039,0.14421726662156062,technology,0.2635198983103741
power,gascap,2039,europe,demo_2020,target_cps,4127.415683126825,0.2741949328168286,technology,0.8108998025425064
power,gascap,2039,europe,demo_2020,target_sds,3334.810581898113,0.2324444878640763,technology,0.4631450495679068
power,gascap,2039,europe,demo_2020,target_sps,3952.051450404204,0.26095920421530033,technology,0.7339589080964614
power,gascap,2039,global,demo_2020,target_cps,8828.67850623245,0.15137610543124524,technology,0.3514929904267627
power,gascap,2039,global,demo_2020,target_sds,7240.527663147239,0.11889521762955167,technology,0.10837905999483886
power,gascap,2039,global,demo_2020,target_sps,8343.447798000361,0.14364152067196145,technology,0.27721393490870955
power,gascap,2040,europe,demo_2020,target_cps,4223.110714832471,0.27344784296757096,technology,0.8528859089403894
power,gascap,2040,europe,demo_2020,target_sds,3389.7239458145473,0.23050819240273382,technology,0.4872382370507533
power,gascap,2040,europe,demo_2020,target_sps,4037.0719157631966,0.2598133765985641,technology,0.7712615584110604
power,gascap,2040,global,demo_2020,target_cps,8954.341672602048,0.1510900174546228,technology,0.37072949205987255
power,gascap,2040,global,demo_2020,target_sds,7283.484952536123,0.1173131698646464,technology,0.11495495642779055
power,gascap,2040,global,demo_2020,target_sps,8432.90460424033,0.14308391854759955,technology,0.2909079715070448
power,hydrocap,2020,europe,demo_2020,projected,1609.4710805941163,0.06028290990981206,sector,0
power,hydrocap,2020,europe,demo_2020,target_cps,1609.4710805941163,0.06028290990981206,sector,0
power,hydrocap,2020,europe,demo_2020,target_sds,1609.4710805941163,0.06028290990981206,sector,0
power,hydrocap,2020,europe,demo_2020,target_sps,1609.4710805941163,0.06028290990981206,sector,0
power,hydrocap,2020,global,demo_2020,projected,21360.612984588395,0.26093197997443,sector,0
power,hydrocap,2020,global,demo_2020,target_cps,21360.612984588395,0.26093197997443,sector,0
power,hydrocap,2020,global,demo_2020,target_sds,21360.612984588395,0.26093197997443,sector,0
power,hydrocap,2020,global,demo_2020,target_sps,21360.612984588395,0.26093197997443,sector,0
power,hydrocap,2021,europe,demo_2020,projected,1593.6263372774033,0.06028290990981206,sector,-0.0023517764313038775
power,hydrocap,2021,europe,demo_2020,target_cps,1639.0926631275572,0.06299802086340027,sector,0.004396621533564904
power,hydrocap,2021,europe,demo_2020,target_sds,1650.0091569220517,0.06352767273522505,sector,0.006016916183039423
power,hydrocap,2021,europe,demo_2020,target_sps,1641.7388862814312,0.06307767805781647,sector,0.004789390612928093
power,hydrocap,2021,global,demo_2020,projected,22909.015919238405,0.2621529136694133,sector,0.02788535881118155
power,hydrocap,2021,global,demo_2020,target_cps,21405.370162444036,0.2584426986226176,sector,8.060369403539841e-4
power,hydrocap,2021,global,demo_2020,target_sds,21431.8762170258,0.25680623633607325,sector,0.0012833873936120368
power,hydrocap,2021,global,demo_2020,target_sps,21409.671287595265,0.2578804087023577,sector,8.834963764283066e-4
power,hydrocap,2022,europe,demo_2020,projected,1577.7815939606903,0.06028290990981206,sector,-0.004703552862607755
power,hydrocap,2022,europe,demo_2020,target_cps,1668.7142456609984,0.0655349252352032,sector,0.008793243067129843
power,hydrocap,2022,europe,demo_2020,target_sds,1690.547233397177,0.06649920997062418,sector,0.012033832387925695
power,hydrocap,2022,europe,demo_2020,target_sps,1674.0066921188375,0.06567047320726845,sector,0.009578781248133697
power,hydrocap,2022,global,demo_2020,projected,23007.308675860608,0.26215890666112207,sector,0.029655523879726708
power,hydrocap,2022,global,demo_2020,target_cps,21450.127342029158,0.25601937972104577,sector,0.0016120739118543742
power,hydrocap,2022,global,demo_2020,target_sds,21503.13945117623,0.25286463110042856,sector,0.0025667748180740815
power,hydrocap,2022,global,demo_2020,target_sps,21458.72958887486,0.2549258053585046,sector,0.0017669927217499105
power,hydrocap,2023,europe,demo_2020,projected,1561.9368506439773,0.06028290990981206,sector,-0.007055329293911633
power,hydrocap,2023,europe,demo_2020,target_cps,1698.3358281944397,0.0679144356884148,sector,0.013189864600694814
power,hydrocap,2023,europe,demo_2020,target_sds,1731.0853098723026,0.06923330564271726,sector,0.018050748592812003
power,hydrocap,2023,europe,demo_2020,target_sps,1706.2744979562444,0.0680858390903328,sector,0.0143681718833394
power,hydrocap,2023,global,demo_2020,projected,24018.333127778456,0.2668602845561975,sector,0.04786317447099859
power,hydrocap,2023,global,demo_2020,target_cps,22410.5588686284,0.2582038021272083,sector,0.018908590944640997
power,hydrocap,2023,global,demo_2020,target_sds,22491.819725532197,0.2535301765604704,sector,0.020372026657244243
power,hydrocap,2023,global,demo_2020,target_sps,22423.745023030962,0.25657412042606775,sector,0.019146061850066676
power,hydrocap,2024,europe,demo_2020,projected,1546.092107215373,0.06028290990981206,sector,-0.009407105741823116
power,hydrocap,2024,europe,demo_2020,target_cps,1727.9574107278806,0.07015382485594004,sector,0.01758648613425972
power,hydrocap,2024,europe,demo_2020,target_sds,1771.623386347428,0.0717593361645223,sector,0.02406766479769831
power,hydrocap,2024,europe,demo_2020,target_sps,1738.542303643559,0.07034407127486969,sector,0.01915756249626746
power,hydrocap,2024,global,demo_2020,projected,24064.84579498854,0.26686692471436746,sector,0.04870082621228224
power,hydrocap,2024,global,demo_2020,target_cps,22456.296931429246,0.2558533804795315,sector,0.01973229274989381
power,hydrocap,2024,global,demo_2020,target_sds,22564.6447406287,0.24984262574071417,sector,0.021683540366597115
power,hydrocap,2024,global,demo_2020,target_sps,22473.878469455158,0.25373889473585515,sector,0.020048920602588883
power,hydrocap,2025,europe,demo_2020,target_cps,1757.5789932613218,0.07226759604500284,sector,0.021983107667824655
power,hydrocap,2025,europe,demo_2020,target_sds,1812.1614628225534,0.0741017180148006,sector,0.03008458100258458
power,hydrocap,2025,europe,demo_2020,target_sps,1770.8101094809656,0.07246215676795899,sector,0.023946953131473096
power,hydrocap,2025,global,demo_2020,target_cps,22502.03499423009,0.25356812380248706,sector,0.020555994555146558
power,hydrocap,2025,global,demo_2020,target_sds,22637.469755725204,0.24631980686032598,sector,0.022995054075949983
power,hydrocap,2025,global,demo_2020,target_sps,22524.01191587935,0.25099526988073884,sector,0.020951779355111028
power,hydrocap,2026,europe,demo_2020,target_cps,1789.2699819997517,0.07456769850043758,sector,0.026686883482302005
power,hydrocap,2026,europe,demo_2020,target_sds,1862.5557348233326,0.07655861582050111,sector,0.03756441572096333
power,hydrocap,2026,europe,demo_2020,target_sps,1810.3091037288327,0.07505721827094101,sector,0.02980964221867076
power,hydrocap,2026,global,demo_2020,target_cps,22544.3650203343,0.25252806615044826,sector,0.021318320652564716
power,hydrocap,2026,global,demo_2020,target_sds,22726.874906081764,0.24223362439375296,sector,0.024605161265409587
power,hydrocap,2026,global,demo_2020,target_sps,22574.09856691576,0.24921235457176522,sector,0.021853795364346014
power,hydrocap,2027,europe,demo_2020,target_cps,1820.9609707381821,0.07675610473695864,sector,0.03139065929677942
power,hydrocap,2027,europe,demo_2020,target_sds,1912.9500068241118,0.07883684371795156,sector,0.04504425043934207
power,hydrocap,2027,europe,demo_2020,target_sps,1849.8080979766999,0.07749742136098228,sector,0.03567233130586842
power,hydrocap,2027,global,demo_2020,target_cps,22586.695046438508,0.2515049720353013,sector,0.022080646749982873
power,hydrocap,2027,global,demo_2020,target_sds,22816.280056438325,0.23835797220641639,sector,0.02621526845486919
power,hydrocap,2027,global,demo_2020,target_sps,22624.185217952167,0.24747131788573518,sector,0.02275581137358093
power,hydrocap,2028,europe,demo_2020,target_cps,1852.6519594766123,0.07884326626679086,sector,0.0360944351112568
power,hydrocap,2028,europe,demo_2020,target_sds,1963.3442788248906,0.08095647534144379,sector,0.05252408515772075
power,hydrocap,2028,europe,demo_2020,target_sps,1889.3070922245672,0.07979816196224955,sector,0.04153502039306612
power,hydrocap,2028,global,demo_2020,target_cps,22629.025072542718,0.25049898490950173,sector,0.02284297284740103
power,hydrocap,2028,global,demo_2020,target_sds,22905.68520679489,0.23468068501494793,sector,0.027825375644328857
power,hydrocap,2028,global,demo_2020,target_sps,22674.271868988573,0.24577138458725734,sector,0.02365782738281585
power,hydrocap,2029,europe,demo_2020,target_cps,1884.3429482150425,0.08083818641329577,sector,0.04079821092573418
power,hydrocap,2029,europe,demo_2020,target_sds,2013.7385508256698,0.08293455210269081,sector,0.060003919876099494
power,hydrocap,2029,europe,demo_2020,target_sps,1928.8060864724341,0.08197268284118799,sector,0.04739770948026375
power,hydrocap,2029,global,demo_2020,target_cps,22671.355098646927,0.24951027673629605,sector,0.02360529894481919
power,hydrocap,2029,global,demo_2020,target_sds,22995.09035715145,0.2311907932033074,sector,0.02943548283378846
power,hydrocap,2029,global,demo_2020,target_sps,22724.358520024984,0.24411184519182647,sector,0.024559843392050834
power,hydrocap,2030,europe,demo_2020,target_cps,1916.0339369534731,0.08274868150980853,sector,0.04550198674021163
power,hydrocap,2030,europe,demo_2020,target_sds,2064.1328228264492,0.08478565141076073,sector,0.06748375459447828
power,hydrocap,2030,europe,demo_2020,target_sps,1968.3050807203012,0.08403245946994056,sector,0.053260398567461405
power,hydrocap,2030,global,demo_2020,target_cps,22713.685124751137,0.2485390549722469,sector,0.024367625042237346
power,hydrocap,2030,global,demo_2020,target_sds,23084.49550750801,0.22787841814368304,sector,0.031045590023248065
power,hydrocap,2030,global,demo_2020,target_sps,22774.445171061394,0.24249206004804316,sector,0.025461859401285817
power,hydrocap,2031,europe,demo_2020,target_cps,1943.0658579801561,0.084225008443921,sector,0.04951423442972542
power,hydrocap,2031,europe,demo_2020,target_sds,2107.999356927513,0.08583470152372562,sector,0.07399470140881083
power,hydrocap,2031,europe,demo_2020,target_sps,2001.7616361551443,0.08528788328836452,sector,0.05822623089251281
power,hydrocap,2031,global,demo_2020,target_cps,22750.045264415137,0.24764960372563546,sector,0.025022438797924595
power,hydrocap,2031,global,demo_2020,target_sds,23151.64608893171,0.2242932737020434,sector,0.03225491223226503
power,hydrocap,2031,global,demo_2020,target_sps,22814.90868094412,0.24084762569730625,sector,0.026190571202710226
power,hydrocap,2032,europe,demo_2020,target_cps,1970.0977790068391,0.08564665042378758,sector,0.05352648211923921
power,hydrocap,2032,europe,demo_2020,target_sds,2151.865891028577,0.08681751873354523,sector,0.08050564822314346
power,hydrocap,2032,europe,demo_2020,target_sps,2035.2181915899876,0.08647729129350762,sector,0.06319206321756424
power,hydrocap,2032,global,demo_2020,target_cps,22786.40540407914,0.24677158421000617,sector,0.025677252553611907
power,hydrocap,2032,global,demo_2020,target_sds,23218.796670355412,0.22086158118990917,sector,0.03346423444128207
power,hydrocap,2032,global,demo_2020,target_sps,22855.372190826853,0.23923725126786283,sector,0.026919283004134698
power,hydrocap,2033,europe,demo_2020,target_cps,1997.1297000335226,0.08701728596012803,sector,0.05753872980875307
power,hydrocap,2033,europe,demo_2020,target_sds,2195.7324251296413,0.0877405170927663,sector,0.08701659503747608
power,hydrocap,2033,europe,demo_2020,target_sps,2068.6747470248306,0.08760614984233688,sector,0.06815789554261564
power,hydrocap,2033,global,demo_2020,target_cps,22822.765543743146,0.24590496741498935,sector,0.026332066309299223
power,hydrocap,2033,global,demo_2020,target_sds,23285.94725177911,0.21757626999299112,sector,0.03467355665029903
power,hydrocap,2033,global,demo_2020,target_sps,22895.83570070958,0.2376601304051527,sector,0.027647994805559108
power,hydrocap,2034,europe,demo_2020,target_cps,2024.1616210602053,0.08834022017067555,sector,0.06155097749826682
power,hydrocap,2034,europe,demo_2020,target_sds,2239.598959230705,0.08860927042561295,sector,0.09352754185180864
power,hydrocap,2034,europe,demo_2020,target_sps,2102.1313024596734,0.08867930005605787,sector,0.07312372786766701
power,hydrocap,2034,global,demo_2020,target_cps,22859.12568340715,0.2450497233639008,sector,0.02698688006498654
power,hydrocap,2034,global,demo_2020,target_sds,23353.09783320281,0.21442905032694934,sector,0.035882878859316
power,hydrocap,2034,global,demo_2020,target_sps,22936.29921059231,0.23611548243158162,sector,0.02837670660698358
power,hydrocap,2035,europe,demo_2020,target_cps,2051.193542086889,0.08961843531315096,sector,0.06556322518778072
power,hydrocap,2035,europe,demo_2020,target_sds,2283.4654933317693,0.08942865058558772,sector,0.10003848866614126
power,hydrocap,2035,europe,demo_2020,target_sps,2135.587857894516,0.08970104919131247,sector,0.07808956019271837
power,hydrocap,2035,global,demo_2020,target_cps,22895.48582307115,0.24420582206587524,sector,0.027641693820673788
power,hydrocap,2035,global,demo_2020,target_sds,23420.24841462651,0.21141227333772075,sector,0.03709220106833297
power,hydrocap,2035,global,demo_2020,target_sps,22976.762720475042,0.23460255182750292,sector,0.02910541840840805
power,hydrocap,2036,europe,demo_2020,target_cps,2078.225463113572,0.090854632916507,sector,0.06957547287729451
power,hydrocap,2036,europe,demo_2020,target_sds,2327.332027432833,0.09020293852751214,sector,0.10654943548047381
power,hydrocap,2036,europe,demo_2020,target_sps,2162.7393132964403,0.09014652180191032,sector,0.08211954992581112
power,hydrocap,2036,global,demo_2020,target_cps,22931.845962735155,0.24337323440338265,sector,0.0282965075763611
power,hydrocap,2036,global,demo_2020,target_sds,23487.39899605021,0.20851887198296104,sector,0.03830152327735
power,hydrocap,2036,global,demo_2020,target_sps,23014.31588237469,0.23333031876254545,sector,0.029781717432797807
power,hydrocap,2037,europe,demo_2020,target_cps,2105.2573841402555,0.09205126913968634,sector,0.07358772056680837
power,hydrocap,2037,europe,demo_2020,target_sds,2371.198561533897,0.09093591435843384,sector,0.11306038229480644
power,hydrocap,2037,europe,demo_2020,target_sps,2189.890768698364,0.09057202664480084,sector,0.08614953965890382
power,hydrocap,2037,global,demo_2020,target_cps,22968.20610239916,0.24255193296818472,sector,0.028951321332048415
power,hydrocap,2037,global,demo_2020,target_sds,23554.54957747391,0.20574230842545324,sector,0.03951084548636697
power,hydrocap,2037,global,demo_2020,target_sps,23051.869044274335,0.23208021642991086,sector,0.03045801645718756
power,hydrocap,2038,europe,demo_2020,target_cps,2132.2893051669384,0.09321058463060461,sector,0.07759996825632216
power,hydrocap,2038,europe,demo_2020,target_sds,2415.065095634961,0.09163093096137326,sector,0.119571329109139
