sector,technology,year,region,scenario_source,metric,production,technology_share,scope,percentage_of_initial_production_by_scope
power,renewablescap,2030,vietnam,steps_2023,target_steps,3023.135510462904,0.3245766650798968,sector,0.03289473684210524
automotive,electric,2025,asia_pacific,nze_2023,corporate_economy,45000,0.13157894736842105,sector,0
automotive,electric,2025,asia_pacific,pdp8_2023,corporate_economy,45000,0.13157894736842105,sector,0
automotive,electric,2025,asia_pacific,steps_2023,corporate_economy,45000,0.13157894736842105,sector,0
automotive,electric,2025,global,nze_2023,corporate_economy,45000,0.13157894736842105,sector,0
automotive,electric,2025,global,pdp8_2023,corporate_economy,45000,0.13157894736842105,sector,0
automotive,electric,2025,global,steps_2023,corporate_economy,45000,0.13157894736842105,sector,0
automotive,electric,2025,vietnam,nze_2023,corporate_economy,45000,0.13157894736842105,sector,0
automotive,electric,2025,vietnam,pdp8_2023,corporate_economy,45000,0.13157894736842105,sector,0
automotive,electric,2025,vietnam,steps_2023,corporate_economy,45000,0.13157894736842105,sector,0
automotive,electric,2026,asia_pacific,nze_2023,corporate_economy,70000,0.18716577540106952,sector,0.07309941520467836
automotive,electric,2026,asia_pacific,pdp8_2023,corporate_economy,70000,0.18716577540106952,sector,0.07309941520467836
automotive,electric,2026,asia_pacific,steps_2023,corporate_economy,70000,0.18716577540106952,sector,0.07309941520467836
automotive,electric,2026,global,nze_2023,corporate_economy,70000,0.18716577540106952,sector,0.07309941520467836
automotive,electric,2026,global,pdp8_2023,corporate_economy,70000,0.18716577540106952,sector,0.07309941520467836
automotive,electric,2026,global,steps_2023,corporate_economy,70000,0.18716577540106952,sector,0.07309941520467836
automotive,electric,2026,vietnam,nze_2023,corporate_economy,70000,0.18716577540106952,sector,0.07309941520467836
automotive,electric,2026,vietnam,pdp8_2023,corporate_economy,70000,0.18716577540106952,sector,0.07309941520467836
automotive,electric,2026,vietnam,steps_2023,corporate_economy,70000,0.18716577540106952,sector,0.07309941520467836
automotive,electric,2027,asia_pacific,nze_2023,corporate_economy,100000,0.24509803921568626,sector,0.1608187134502924
automotive,electric,2027,asia_pacific,pdp8_2023,corporate_economy,100000,0.24509803921568626,sector,0.1608187134502924
automotive,electric,2027,asia_pacific,steps_2023,corporate_economy,100000,0.24509803921568626,sector,0.1608187134502924
automotive,electric,2027,global,nze_2023,corporate_economy,100000,0.24509803921568626,sector,0.1608187134502924
automotive,electric,2027,global,pdp8_2023,corporate_economy,100000,0.24509803921568626,sector,0.1608187134502924
automotive,electric,2027,global,steps_2023,corporate_economy,100000,0.24509803921568626,sector,0.1608187134502924
automotive,electric,2027,vietnam,nze_2023,corporate_economy,100000,0.24509803921568626,sector,0.1608187134502924
automotive,electric,2027,vietnam,pdp8_2023,corporate_economy,100000,0.24509803921568626,sector,0.1608187134502924
automotive,electric,2027,vietnam,steps_2023,corporate_economy,100000,0.24509803921568626,sector,0.1608187134502924
automotive,electric,2028,asia_pacific,nze_2023,corporate_economy,130000,0.296127562642369,sector,0.24853801169590642
automotive,electric,2028,asia_pacific,pdp8_2023,corporate_economy,130000,0.296127562642369,sector,0.24853801169590642
automotive,electric,2028,asia_pacific,steps_2023,corporate_economy,130000,0.296127562642369,sector,0.24853801169590642
automotive,electric,2028,global,nze_2023,corporate_economy,130000,0.296127562642369,sector,0.24853801169590642
automotive,electric,2028,global,pdp8_2023,corporate_economy,130000,0.296127562642369,sector,0.24853801169590642
automotive,electric,2028,global,steps_2023,corporate_economy,130000,0.296127562642369,sector,0.24853801169590642
automotive,electric,2028,vietnam,nze_2023,corporate_economy,130000,0.296127562642369,sector,0.24853801169590642
automotive,electric,2028,vietnam,pdp8_2023,corporate_economy,130000,0.296127562642369,sector,0.24853801169590642
automotive,electric,2028,vietnam,steps_2023,corporate_economy,130000,0.296127562642369,sector,0.24853801169590642
automotive,electric,2029,asia_pacific,nze_2023,corporate_economy,160000,0.3418803418803419,sector,0.3362573099415205
automotive,electric,2029,asia_pacific,pdp8_2023,corporate_economy,160000,0.3418803418803419,sector,0.3362573099415205
automotive,electric,2029,asia_pacific,steps_2023,corporate_economy,160000,0.3418803418803419,sector,0.3362573099415205
automotive,electric,2029,global,nze_2023,corporate_economy,160000,0.3418803418803419,sector,0.3362573099415205
automotive,electric,2029,global,pdp8_2023,corporate_economy,160000,0.3418803418803419,sector,0.3362573099415205
automotive,electric,2029,global,steps_2023,corporate_economy,160000,0.3418803418803419,sector,0.3362573099415205
automotive,electric,2029,vietnam,nze_2023,corporate_economy,160000,0.3418803418803419,sector,0.3362573099415205
automotive,electric,2029,vietnam,pdp8_2023,corporate_economy,160000,0.3418803418803419,sector,0.3362573099415205
automotive,electric,2029,vietnam,steps_2023,corporate_economy,160000,0.3418803418803419,sector,0.3362573099415205
automotive,electric,2030,asia_pacific,nze_2023,corporate_economy,200000,0.3968253968253968,sector,0.45321637426900585
automotive,electric,2030,asia_pacific,pdp8_2023,corporate_economy,200000,0.3968253968253968,sector,0.45321637426900585
automotive,electric,2030,asia_pacific,steps_2023,corporate_economy,200000,0.3968253968253968,sector,0.45321637426900585
automotive,electric,2030,global,nze_2023,corporate_economy,200000,0.3968253968253968,sector,0.45321637426900585
automotive,electric,2030,global,pdp8_2023,corporate_economy,200000,0.3968253968253968,sector,0.45321637426900585
automotive,electric,2030,global,steps_2023,corporate_economy,200000,0.3968253968253968,sector,0.45321637426900585
automotive,electric,2030,vietnam,nze_2023,corporate_economy,200000,0.3968253968253968,sector,0.45321637426900585
automotive,electric,2030,vietnam,pdp8_2023,corporate_economy,200000,0.3968253968253968,sector,0.45321637426900585
automotive,electric,2030,vietnam,steps_2023,corporate_economy,200000,0.3968253968253968,sector,0.45321637426900585
automotive,hybrid,2025,asia_pacific,nze_2023,corporate_economy,20000,0.05847953216374269,sector,0
automotive,hybrid,2025,asia_pacific,pdp8_2023,corporate_economy,20000,0.05847953216374269,sector,0
automotive,hybrid,2025,asia_pacific,steps_2023,corporate_economy,20000,0.05847953216374269,sector,0
automotive,hybrid,2025,global,nze_2023,corporate_economy,20000,0.05847953216374269,sector,0
automotive,hybrid,2025,global,pdp8_2023,corporate_economy,20000,0.05847953216374269,sector,0
automotive,hybrid,2025,global,steps_2023,corporate_economy,20000,0.05847953216374269,sector,0
automotive,hybrid,2025,vietnam,nze_2023,corporate_economy,20000,0.05847953216374269,sector,0
automotive,hybrid,2025,vietnam,pdp8_2023,corporate_economy,20000,0.05847953216374269,sector,0
automotive,hybrid,2025,vietnam,steps_2023,corporate_economy,20000,0.05847953216374269,sector,0
automotive,hybrid,2026,asia_pacific,nze_2023,corporate_economy,23000,0.06149732620320856,sector,0.008771929824561403
automotive,hybrid,2026,asia_pacific,pdp8_2023,corporate_economy,23000,0.06149732620320856,sector,0.008771929824561403
automotive,hybrid,2026,asia_pacific,steps_2023,corporate_economy,23000,0.06149732620320856,sector,0.008771929824561403
automotive,hybrid,2026,global,nze_2023,corporate_economy,23000,0.06149732620320856,sector,0.008771929824561403
automotive,hybrid,2026,global,pdp8_2023,corporate_economy,23000,0.06149732620320856,sector,0.008771929824561403
automotive,hybrid,2026,global,steps_2023,corporate_economy,23000,0.06149732620320856,sector,0.008771929824561403
automotive,hybrid,2026,vietnam,nze_2023,corporate_economy,23000,0.06149732620320856,sector,0.008771929824561403
automotive,hybrid,2026,vietnam,pdp8_2023,corporate_economy,23000,0.06149732620320856,sector,0.008771929824561403
automotive,hybrid,2026,vietnam,steps_2023,corporate_economy,23000,0.06149732620320856,sector,0.008771929824561403
automotive,hybrid,2027,asia_pacific,nze_2023,corporate_economy,26000,0.06372549019607843,sector,0.017543859649122806
automotive,hybrid,2027,asia_pacific,pdp8_2023,corporate_economy,26000,0.06372549019607843,sector,0.017543859649122806
automotive,hybrid,2027,asia_pacific,steps_2023,corporate_economy,26000,0.06372549019607843,sector,0.017543859649122806
automotive,hybrid,2027,global,nze_2023,corporate_economy,26000,0.06372549019607843,sector,0.017543859649122806
automotive,hybrid,2027,global,pdp8_2023,corporate_economy,26000,0.06372549019607843,sector,0.017543859649122806
automotive,hybrid,2027,global,steps_2023,corporate_economy,26000,0.06372549019607843,sector,0.017543859649122806
automotive,hybrid,2027,vietnam,nze_2023,corporate_economy,26000,0.06372549019607843,sector,0.017543859649122806
automotive,hybrid,2027,vietnam,pdp8_2023,corporate_economy,26000,0.06372549019607843,sector,0.017543859649122806
automotive,hybrid,2027,vietnam,steps_2023,corporate_economy,26000,0.06372549019607843,sector,0.017543859649122806
automotive,hybrid,2028,asia_pacific,nze_2023,corporate_economy,28000,0.06378132118451026,sector,0.023391812865497075
automotive,hybrid,2028,asia_pacific,pdp8_2023,corporate_economy,28000,0.06378132118451026,sector,0.023391812865497075
automotive,hybrid,2028,asia_pacific,steps_2023,corporate_economy,28000,0.06378132118451026,sector,0.023391812865497075
automotive,hybrid,2028,global,nze_2023,corporate_economy,28000,0.06378132118451026,sector,0.023391812865497075
automotive,hybrid,2028,global,pdp8_2023,corporate_economy,28000,0.06378132118451026,sector,0.023391812865497075
automotive,hybrid,2028,global,steps_2023,corporate_economy,28000,0.06378132118451026,sector,0.023391812865497075
automotive,hybrid,2028,vietnam,nze_2023,corporate_economy,28000,0.06378132118451026,sector,0.023391812865497075
automotive,hybrid,2028,vietnam,pdp8_2023,corporate_economy,28000,0.06378132118451026,sector,0.023391812865497075
automotive,hybrid,2028,vietnam,steps_2023,corporate_economy,28000,0.06378132118451026,sector,0.023391812865497075
automotive,hybrid,2029,asia_pacific,nze_2023,corporate_economy,31000,0.06623931623931624,sector,0.03216374269005848
automotive,hybrid,2029,asia_pacific,pdp8_2023,corporate_economy,31000,0.06623931623931624,sector,0.03216374269005848
automotive,hybrid,2029,asia_pacific,steps_2023,corporate_economy,31000,0.06623931623931624,sector,0.03216374269005848
automotive,hybrid,2029,global,nze_2023,corporate_economy,31000,0.06623931623931624,sector,0.03216374269005848
automotive,hybrid,2029,global,pdp8_2023,corporate_economy,31000,0.06623931623931624,sector,0.03216374269005848
automotive,hybrid,2029,global,steps_2023,corporate_economy,31000,0.06623931623931624,sector,0.03216374269005848
automotive,hybrid,2029,vietnam,nze_2023,corporate_economy,31000,0.06623931623931624,sector,0.03216374269005848
automotive,hybrid,2029,vietnam,pdp8_2023,corporate_economy,31000,0.06623931623931624,sector,0.03216374269005848
automotive,hybrid,2029,vietnam,steps_2023,corporate_economy,31000,0.06623931623931624,sector,0.03216374269005848
automotive,hybrid,2030,asia_pacific,nze_2023,corporate_economy,36000,0.07142857142857142,sector,0.04678362573099415
automotive,hybrid,2030,asia_pacific,pdp8_2023,corporate_economy,36000,0.07142857142857142,sector,0.04678362573099415
automotive,hybrid,2030,asia_pacific,steps_2023,corporate_economy,36000,0.07142857142857142,sector,0.04678362573099415
automotive,hybrid,2030,global,nze_2023,corporate_economy,36000,0.07142857142857142,sector,0.04678362573099415
automotive,hybrid,2030,global,pdp8_2023,corporate_economy,36000,0.07142857142857142,sector,0.04678362573099415
automotive,hybrid,2030,global,steps_2023,corporate_economy,36000,0.07142857142857142,sector,0.04678362573099415
automotive,hybrid,2030,vietnam,nze_2023,corporate_economy,36000,0.07142857142857142,sector,0.04678362573099415
automotive,hybrid,2030,vietnam,pdp8_2023,corporate_economy,36000,0.07142857142857142,sector,0.04678362573099415
automotive,hybrid,2030,vietnam,steps_2023,corporate_economy,36000,0.07142857142857142,sector,0.04678362573099415
automotive,ice,2025,asia_pacific,nze_2023,corporate_economy,277000,0.8099415204678363,technology,0
automotive,ice,2025,asia_pacific,pdp8_2023,corporate_economy,277000,0.8099415204678363,technology,0
automotive,ice,2025,asia_pacific,steps_2023,corporate_economy,277000,0.8099415204678363,technology,0
automotive,ice,2025,global,nze_2023,corporate_economy,277000,0.8099415204678363,technology,0
automotive,ice,2025,global,pdp8_2023,corporate_economy,277000,0.8099415204678363,technology,0
automotive,ice,2025,global,steps_2023,corporate_economy,277000,0.8099415204678363,technology,0
automotive,ice,2025,vietnam,nze_2023,corporate_economy,277000,0.8099415204678363,technology,0
automotive,ice,2025,vietnam,pdp8_2023,corporate_economy,277000,0.8099415204678363,technology,0
automotive,ice,2025,vietnam,steps_2023,corporate_economy,277000,0.8099415204678363,technology,0
automotive,ice,2026,asia_pacific,nze_2023,corporate_economy,281000,0.7513368983957219,technology,0.01444043321299639
automotive,ice,2026,asia_pacific,pdp8_2023,corporate_economy,281000,0.7513368983957219,technology,0.01444043321299639
automotive,ice,2026,asia_pacific,steps_2023,corporate_economy,281000,0.7513368983957219,technology,0.01444043321299639
automotive,ice,2026,global,nze_2023,corporate_economy,281000,0.7513368983957219,technology,0.01444043321299639
automotive,ice,2026,global,pdp8_2023,corporate_economy,281000,0.7513368983957219,technology,0.01444043321299639
automotive,ice,2026,global,steps_2023,corporate_economy,281000,0.7513368983957219,technology,0.01444043321299639
automotive,ice,2026,vietnam,nze_2023,corporate_economy,281000,0.7513368983957219,technology,0.01444043321299639
automotive,ice,2026,vietnam,pdp8_2023,corporate_economy,281000,0.7513368983957219,technology,0.01444043321299639
automotive,ice,2026,vietnam,steps_2023,corporate_economy,281000,0.7513368983957219,technology,0.01444043321299639
automotive,ice,2027,asia_pacific,nze_2023,corporate_economy,282000,0.6911764705882353,technology,0.018050541516245487
automotive,ice,2027,asia_pacific,pdp8_2023,corporate_economy,282000,0.6911764705882353,technology,0.018050541516245487
automotive,ice,2027,asia_pacific,steps_2023,corporate_economy,282000,0.6911764705882353,technology,0.018050541516245487
automotive,ice,2027,global,nze_2023,corporate_economy,282000,0.6911764705882353,technology,0.018050541516245487
automotive,ice,2027,global,pdp8_2023,corporate_economy,282000,0.6911764705882353,technology,0.018050541516245487
automotive,ice,2027,global,steps_2023,corporate_economy,282000,0.6911764705882353,technology,0.018050541516245487
automotive,ice,2027,vietnam,nze_2023,corporate_economy,282000,0.6911764705882353,technology,0.018050541516245487
automotive,ice,2027,vietnam,pdp8_2023,corporate_economy,282000,0.6911764705882353,technology,0.018050541516245487
automotive,ice,2027,vietnam,steps_2023,corporate_economy,282000,0.6911764705882353,technology,0.018050541516245487
automotive,ice,2028,asia_pacific,nze_2023,corporate_economy,281000,0.6400911161731208,technology,0.01444043321299639
automotive,ice,2028,asia_pacific,pdp8_2023,corporate_economy,281000,0.6400911161731208,technology,0.01444043321299639
automotive,ice,2028,asia_pacific,steps_2023,corporate_economy,281000,0.6400911161731208,technology,0.01444043321299639
automotive,ice,2028,global,nze_2023,corporate_economy,281000,0.6400911161731208,technology,0.01444043321299639
automotive,ice,2028,global,pdp8_2023,corporate_economy,281000,0.6400911161731208,technology,0.01444043321299639
automotive,ice,2028,global,steps_2023,corporate_economy,281000,0.6400911161731208,technology,0.01444043321299639
automotive,ice,2028,vietnam,nze_2023,corporate_economy,281000,0.6400911161731208,technology,0.01444043321299639
automotive,ice,2028,vietnam,pdp8_2023,corporate_economy,281000,0.6400911161731208,technology,0.01444043321299639
automotive,ice,2028,vietnam,steps_2023,corporate_economy,281000,0.6400911161731208,technology,0.01444043321299639
automotive,ice,2029,asia_pacific,nze_2023,corporate_economy,277000,0.5918803418803419,technology,0
automotive,ice,2029,asia_pacific,pdp8_2023,corporate_economy,277000,0.5918803418803419,technology,0
automotive,ice,2029,asia_pacific,steps_2023,corporate_economy,277000,0.5918803418803419,technology,0
automotive,ice,2029,global,nze_2023,corporate_economy,277000,0.5918803418803419,technology,0
automotive,ice,2029,global,pdp8_2023,corporate_economy,277000,0.5918803418803419,technology,0
automotive,ice,2029,global,steps_2023,corporate_economy,277000,0.5918803418803419,technology,0
automotive,ice,2029,vietnam,nze_2023,corporate_economy,277000,0.5918803418803419,technology,0
automotive,ice,2029,vietnam,pdp8_2023,corporate_economy,277000,0.5918803418803419,technology,0
automotive,ice,2029,vietnam,steps_2023,corporate_economy,277000,0.5918803418803419,technology,0
automotive,ice,2030,asia_pacific,nze_2023,corporate_economy,268000,0.5317460317460317,technology,-0.032490974729241874
automotive,ice,2030,asia_pacific,pdp8_2023,corporate_economy,268000,0.5317460317460317,technology,-0.032490974729241874
automotive,ice,2030,asia_pacific,steps_2023,corporate_economy,268000,0.5317460317460317,technology,-0.032490974729241874
automotive,ice,2030,global,nze_2023,corporate_economy,268000,0.5317460317460317,technology,-0.032490974729241874
automotive,ice,2030,global,pdp8_2023,corporate_economy,268000,0.5317460317460317,technology,-0.032490974729241874
automotive,ice,2030,global,steps_2023,corporate_economy,268000,0.5317460317460317,technology,-0.032490974729241874
automotive,ice,2030,vietnam,nze_2023,corporate_economy,268000,0.5317460317460317,technology,-0.032490974729241874
automotive,ice,2030,vietnam,pdp8_2023,corporate_economy,268000,0.5317460317460317,technology,-0.032490974729241874
automotive,ice,2030,vietnam,steps_2023,corporate_economy,268000,0.5317460317460317,technology,-0.032490974729241874
power,coalcap,2025,asia_pacific,nze_2023,corporate_economy,15700,0.4431272932543043,technology,0
power,coalcap,2025,asia_pacific,pdp8_2023,corporate_economy,15700,0.4431272932543043,technology,0
power,coalcap,2025,asia_pacific,steps_2023,corporate_economy,15700,0.4431272932543043,technology,0
power,coalcap,2025,global,nze_2023,corporate_economy,15700,0.4431272932543043,technology,0
power,coalcap,2025,global,pdp8_2023,corporate_economy,15700,0.4431272932543043,technology,0
power,coalcap,2025,global,steps_2023,corporate_economy,15700,0.4431272932543043,technology,0
power,coalcap,2025,vietnam,nze_2023,corporate_economy,15700,0.4431272932543043,technology,0
power,coalcap,2025,vietnam,pdp8_2023,corporate_economy,15700,0.4431272932543043,technology,0
power,coalcap,2025,vietnam,steps_2023,corporate_economy,15700,0.4431272932543043,technology,0
power,coalcap,2026,asia_pacific,nze_2023,corporate_economy,15680,0.43088760648529817,technology,-0.0012738853503184713
power,coalcap,2026,asia_pacific,pdp8_2023,corporate_economy,15680,0.43088760648529817,technology,-0.0012738853503184713
power,coalcap,2026,asia_pacific,steps_2023,corporate_economy,15680,0.43088760648529817,technology,-0.0012738853503184713
power,coalcap,2026,global,nze_2023,corporate_economy,15680,0.43088760648529817,technology,-0.0012738853503184713
power,coalcap,2026,global,pdp8_2023,corporate_economy,15680,0.43088760648529817,technology,-0.0012738853503184713
power,coalcap,2026,global,steps_2023,corporate_economy,15680,0.43088760648529817,technology,-0.0012738853503184713
power,coalcap,2026,vietnam,nze_2023,corporate_economy,15680,0.43088760648529817,technology,-0.0012738853503184713
power,coalcap,2026,vietnam,pdp8_2023,corporate_economy,15680,0.43088760648529817,technology,-0.0012738853503184713
power,coalcap,2026,vietnam,steps_2023,corporate_economy,15680,0.43088760648529817,technology,-0.0012738853503184713
power,coalcap,2027,asia_pacific,nze_2023,corporate_economy,15150,0.40725806451612906,technology,-0.03503184713375796
power,coalcap,2027,asia_pacific,pdp8_2023,corporate_economy,15150,0.40725806451612906,technology,-0.03503184713375796
power,coalcap,2027,asia_pacific,steps_2023,corporate_economy,15150,0.40725806451612906,technology,-0.03503184713375796
power,coalcap,2027,global,nze_2023,corporate_economy,15150,0.40725806451612906,technology,-0.03503184713375796
power,coalcap,2027,global,pdp8_2023,corporate_economy,15150,0.40725806451612906,technology,-0.03503184713375796
power,coalcap,2027,global,steps_2023,corporate_economy,15150,0.40725806451612906,technology,-0.03503184713375796
power,coalcap,2027,vietnam,nze_2023,corporate_economy,15150,0.40725806451612906,technology,-0.03503184713375796
power,coalcap,2027,vietnam,pdp8_2023,corporate_economy,15150,0.40725806451612906,technology,-0.03503184713375796
power,coalcap,2027,vietnam,steps_2023,corporate_economy,15150,0.40725806451612906,technology,-0.03503184713375796
power,coalcap,2028,asia_pacific,nze_2023,corporate_economy,14900,0.3867116532572022,technology,-0.050955414012738856
power,coalcap,2028,asia_pacific,pdp8_2023,corporate_economy,14900,0.3867116532572022,technology,-0.050955414012738856
power,coalcap,2028,asia_pacific,steps_2023,corporate_economy,14900,0.3867116532572022,technology,-0.050955414012738856
power,coalcap,2028,global,nze_2023,corporate_economy,14900,0.3867116532572022,technology,-0.050955414012738856
power,coalcap,2028,global,pdp8_2023,corporate_economy,14900,0.3867116532572022,technology,-0.050955414012738856
power,coalcap,2028,global,steps_2023,corporate_economy,14900,0.3867116532572022,technology,-0.050955414012738856
power,coalcap,2028,vietnam,nze_2023,corporate_economy,14900,0.3867116532572022,technology,-0.050955414012738856
power,coalcap,2028,vietnam,pdp8_2023,corporate_economy,14900,0.3867116532572022,technology,-0.050955414012738856
power,coalcap,2028,vietnam,steps_2023,corporate_economy,14900,0.3867116532572022,technology,-0.050955414012738856
power,coalcap,2029,asia_pacific,nze_2023,corporate_economy,14560,0.37001270648030493,technology,-0.07261146496815286
power,coalcap,2029,asia_pacific,pdp8_2023,corporate_economy,14560,0.37001270648030493,technology,-0.07261146496815286
power,coalcap,2029,asia_pacific,steps_2023,corporate_economy,14560,0.37001270648030493,technology,-0.07261146496815286
power,coalcap,2029,global,nze_2023,corporate_economy,14560,0.37001270648030493,technology,-0.07261146496815286
power,coalcap,2029,global,pdp8_2023,corporate_economy,14560,0.37001270648030493,technology,-0.07261146496815286
power,coalcap,2029,global,steps_2023,corporate_economy,14560,0.37001270648030493,technology,-0.07261146496815286
power,coalcap,2029,vietnam,nze_2023,corporate_economy,14560,0.37001270648030493,technology,-0.07261146496815286
power,coalcap,2029,vietnam,pdp8_2023,corporate_economy,14560,0.37001270648030493,technology,-0.07261146496815286
power,coalcap,2029,vietnam,steps_2023,corporate_economy,14560,0.37001270648030493,technology,-0.07261146496815286
power,coalcap,2030,asia_pacific,nze_2023,corporate_economy,14000,0.3495630461922597,technology,-0.10828025477707007
power,coalcap,2030,asia_pacific,pdp8_2023,corporate_economy,14000,0.3495630461922597,technology,-0.10828025477707007
power,coalcap,2030,asia_pacific,steps_2023,corporate_economy,14000,0.3495630461922597,technology,-0.10828025477707007
power,coalcap,2030,global,nze_2023,corporate_economy,14000,0.3495630461922597,technology,-0.10828025477707007
power,coalcap,2030,global,pdp8_2023,corporate_economy,14000,0.3495630461922597,technology,-0.10828025477707007
power,coalcap,2030,global,steps_2023,corporate_economy,14000,0.3495630461922597,technology,-0.10828025477707007
power,coalcap,2030,vietnam,nze_2023,corporate_economy,14000,0.3495630461922597,technology,-0.10828025477707007
power,coalcap,2030,vietnam,pdp8_2023,corporate_economy,14000,0.3495630461922597,technology,-0.10828025477707007
power,coalcap,2030,vietnam,steps_2023,corporate_economy,14000,0.3495630461922597,technology,-0.10828025477707007
power,gascap,2025,asia_pacific,nze_2023,corporate_economy,6100,0.17217047699689528,technology,0
power,gascap,2025,asia_pacific,pdp8_2023,corporate_economy,6100,0.17217047699689528,technology,0
power,gascap,2025,asia_pacific,steps_2023,corporate_economy,6100,0.17217047699689528,technology,0
power,gascap,2025,global,nze_2023,corporate_economy,6100,0.17217047699689528,technology,0
power,gascap,2025,global,pdp8_2023,corporate_economy,6100,0.17217047699689528,technology,0
power,gascap,2025,global,steps_2023,corporate_economy,6100,0.17217047699689528,technology,0
power,gascap,2025,vietnam,nze_2023,corporate_economy,6100,0.17217047699689528,technology,0
power,gascap,2025,vietnam,pdp8_2023,corporate_economy,6100,0.17217047699689528,technology,0
power,gascap,2025,vietnam,steps_2023,corporate_economy,6100,0.17217047699689528,technology,0
power,gascap,2026,asia_pacific,nze_2023,corporate_economy,6420,0.17642209398186315,technology,0.05245901639344262
power,gascap,2026,asia_pacific,pdp8_2023,corporate_economy,6420,0.17642209398186315,technology,0.05245901639344262
power,gascap,2026,asia_pacific,steps_2023,corporate_economy,6420,0.17642209398186315,technology,0.05245901639344262
power,gascap,2026,global,nze_2023,corporate_economy,6420,0.17642209398186315,technology,0.05245901639344262
power,gascap,2026,global,pdp8_2023,corporate_economy,6420,0.17642209398186315,technology,0.05245901639344262
power,gascap,2026,global,steps_2023,corporate_economy,6420,0.17642209398186315,technology,0.05245901639344262
power,gascap,2026,vietnam,nze_2023,corporate_economy,6420,0.17642209398186315,technology,0.05245901639344262
power,gascap,2026,vietnam,pdp8_2023,corporate_economy,6420,0.17642209398186315,technology,0.05245901639344262
power,gascap,2026,vietnam,steps_2023,corporate_economy,6420,0.17642209398186315,technology,0.05245901639344262
power,gascap,2027,asia_pacific,nze_2023,corporate_economy,7140,0.19193548387096773,technology,0.17049180327868851
power,gascap,2027,asia_pacific,pdp8_2023,corporate_economy,7140,0.19193548387096773,technology,0.17049180327868851
power,gascap,2027,asia_pacific,steps_2023,corporate_economy,7140,0.19193548387096773,technology,0.17049180327868851
power,gascap,2027,global,nze_2023,corporate_economy,7140,0.19193548387096773,technology,0.17049180327868851
power,gascap,2027,global,pdp8_2023,corporate_economy,7140,0.19193548387096773,technology,0.17049180327868851
power,gascap,2027,global,steps_2023,corporate_economy,7140,0.19193548387096773,technology,0.17049180327868851
power,gascap,2027,vietnam,nze_2023,corporate_economy,7140,0.19193548387096773,technology,0.17049180327868851
power,gascap,2027,vietnam,pdp8_2023,corporate_economy,7140,0.19193548387096773,technology,0.17049180327868851
power,gascap,2027,vietnam,steps_2023,corporate_economy,7140,0.19193548387096773,technology,0.17049180327868851
power,gascap,2028,asia_pacific,nze_2023,corporate_economy,8040,0.208668569945497,technology,0.3180327868852459
power,gascap,2028,asia_pacific,pdp8_2023,corporate_economy,8040,0.208668569945497,technology,0.3180327868852459
power,gascap,2028,asia_pacific,steps_2023,corporate_economy,8040,0.208668569945497,technology,0.3180327868852459
power,gascap,2028,global,nze_2023,corporate_economy,8040,0.208668569945497,technology,0.3180327868852459
power,gascap,2028,global,pdp8_2023,corporate_economy,8040,0.208668569945497,technology,0.3180327868852459
power,gascap,2028,global,steps_2023,corporate_economy,8040,0.208668569945497,technology,0.3180327868852459
power,gascap,2028,vietnam,nze_2023,corporate_economy,8040,0.208668569945497,technology,0.3180327868852459
power,gascap,2028,vietnam,pdp8_2023,corporate_economy,8040,0.208668569945497,technology,0.3180327868852459
power,gascap,2028,vietnam,steps_2023,corporate_economy,8040,0.208668569945497,technology,0.3180327868852459
power,gascap,2029,asia_pacific,nze_2023,corporate_economy,8530,0.2167725540025413,technology,0.3983606557377049
power,gascap,2029,asia_pacific,pdp8_2023,corporate_economy,8530,0.2167725540025413,technology,0.3983606557377049
power,gascap,2029,asia_pacific,steps_2023,corporate_economy,8530,0.2167725540025413,technology,0.3983606557377049
power,gascap,2029,global,nze_2023,corporate_economy,8530,0.2167725540025413,technology,0.3983606557377049
power,gascap,2029,global,pdp8_2023,corporate_economy,8530,0.2167725540025413,technology,0.3983606557377049
power,gascap,2029,global,steps_2023,corporate_economy,8530,0.2167725540025413,technology,0.3983606557377049
power,gascap,2029,vietnam,nze_2023,corporate_economy,8530,0.2167725540025413,technology,0.3983606557377049
power,gascap,2029,vietnam,pdp8_2023,corporate_economy,8530,0.2167725540025413,technology,0.3983606557377049
power,gascap,2029,vietnam,steps_2023,corporate_economy,8530,0.2167725540025413,technology,0.3983606557377049
power,gascap,2030,asia_pacific,nze_2023,corporate_economy,9150,0.22846441947565543,technology,0.5
power,gascap,2030,asia_pacific,pdp8_2023,corporate_economy,9150,0.22846441947565543,technology,0.5
power,gascap,2030,asia_pacific,steps_2023,corporate_economy,9150,0.22846441947565543,technology,0.5
power,gascap,2030,global,nze_2023,corporate_economy,9150,0.22846441947565543,technology,0.5
power,gascap,2030,global,pdp8_2023,corporate_economy,9150,0.22846441947565543,technology,0.5
power,gascap,2030,global,steps_2023,corporate_economy,9150,0.22846441947565543,technology,0.5
power,gascap,2030,vietnam,nze_2023,corporate_economy,9150,0.22846441947565543,technology,0.5
power,gascap,2030,vietnam,pdp8_2023,corporate_economy,9150,0.22846441947565543,technology,0.5
power,gascap,2030,vietnam,steps_2023,corporate_economy,9150,0.22846441947565543,technology,0.5
power,hydrocap,2025,asia_pacific,nze_2023,corporate_economy,10200,0.28789161727349705,sector,0
