run_label,parameter_name,parameter_value,company_id,company_name,sector,npv_change,pd_change,mean_abs_alignment_gap_pp,worst_alignment_gap_pp,alignment_context,stress_priority_score,stress_severity_score,base_npv_change,base_pd_change,base_stress_priority_score,delta_npv_change_vs_base,delta_pd_change_vs_base,delta_priority_vs_base
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_008,Trung Nam Group,Power,0.05334534772845224,-0.007854688908638496,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.7089535902925475,0,0.05334534772845224,-0.00817820378959,2.7273528495637005,0,3.2351488095150316e-4,-0.018399259271153046
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_010,Thanh Thanh Cong Group,Power,0.05334767975022254,-0.008114722137280123,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.6846721919506704,0,0.05334767975022254,-0.008515145100058685,2.6976436648712196,0,4.004229627785627e-4,-0.012971472920549232
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_013,Gia Lai Electricity JSC,Power,0.0533480318636796,-0.008239875430127858,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.6730377712363453,0,0.0533480318636796,-0.00871495373996567,2.6800956913747696,0,4.7507830983781196e-4,-0.007057920138424212
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_009,BIM Group,Power,0.053347300893378434,-0.008253284268456618,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.6718433108447406,0,0.053347300893378434,-0.00879568838492184,2.673064382093741,0,5.424041164652227e-4,-0.001221071249000616
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_012,T&T Group,Power,0.05334757134828303,-0.008279561632008825,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.6693872258682547,0,0.05334757134828303,-0.00883740621961912,2.6693872258682547,0,5.578445876102955e-4,0
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_005,Nghi Son Power LLC,Power,-0.9835689042039205,0.22012847038464145,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,100,1,-0.9805694832882811,0.21920083916590116,99.99999999999997,-0.002999420915639428,9.27631218740288e-4,2.842170943040401e-14
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_002,Vinacomin Power JSC,Power,-0.9835498691309532,0.2162154518822252,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.65691571126506,1,-0.9805468670693348,0.21535187972478462,99.66089740326082,-0.0030030020616184094,8.635721574405952e-4,-0.003981691995761594
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_003,International Power Mong Duong,Power,-0.9835689042039205,0.2111022919190031,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.21156998592947,1,-0.9805694832882812,0.210245004751494,99.21453224661798,-0.002999420915639317,8.572871675091021e-4,-0.0029622606885055802
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_001,EVN (Electricity of Vietnam),Power,-0.6399542530396619,0.14024103584930392,16.788911275713538,33.577822551427076,Borrower-level PACTA market-share gap,62.19598304218819,1,-0.6335244133903384,0.13836085378347251,61.78450784022313,-0.006429839649323532,0.001880182065831404,0.41147520196506093
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_004,PVN Power Corporation,Power,-0.4336959030397532,0.08988733729929375,10.488556472316297,14.963316416040772,Borrower-level PACTA market-share gap,41.502806747804236,0.8614132525331277,-0.3975087548177775,0.08034926843866495,38.34673504700564,-0.03618714822197572,0.009538068860628801,3.1560717007985986
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_006,Dung Quat LNG Power Consortium,Power,-0.40615291808764875,0.07383756277017944,12.842352438894226,19.263528658341333,Borrower-level PACTA market-share gap,39.12721621453046,0.8384607650730407,-0.3663936919055033,0.06587927267357419,35.8567586335763,-0.039759226182145446,0.007958290096605258,3.270457580954165
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_007,Vietnam Hydropower JSC,Power,-0.00459579424306488,4.45774167058155e-4,19.98001998001998,19.980019980019982,Borrower-level PACTA market-share gap,8.294092456287565,0.022978971215324398,-0.00459579424306488,4.45774167058155e-4,8.308738839472676,0,0,-0.014646383185111134
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_011,Xuan Thien Group,Power,0.05334777342957981,-0.007977242629421788,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.7445081471211714,0,0.05334777342957981,-0.007977242629421788,2.744813836158589,0,0,-3.0568903741778897e-4
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_008,Trung Nam Group,Power,0.05334534772845224,-0.00817820378959,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.7271180921829457,0,0.05334534772845224,-0.00817820378959,2.7273528495637005,0,0,-2.3475738075484642e-4
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_010,Thanh Thanh Cong Group,Power,0.05334767975022254,-0.008515145100058685,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.6975290881815592,0,0.05334767975022254,-0.008515145100058685,2.6976436648712196,0,0,-1.1457668966041723e-4
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_013,Gia Lai Electricity JSC,Power,0.0533480318636796,-0.00871495373996567,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.6800521808339037,0,0.0533480318636796,-0.00871495373996567,2.6800956913747696,0,0,-4.351054086582096e-5
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_009,BIM Group,Power,0.053347300893378434,-0.00879568838492184,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.673049415510842,0,0.053347300893378434,-0.00879568838492184,2.673064382093741,0,0,-1.4966582899234027e-5
market_passthrough_0.15,market_passthrough,0.15,VN_ABCD_012,T&T Group,Power,0.05334757134828303,-0.00883740621961912,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.669387135680048,0,0.05334757134828303,-0.00883740621961912,2.6693872258682547,0,0,-9.018820668060812e-8
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_005,Nghi Son Power LLC,Power,-0.9775700623726417,0.21827485413343628,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.99999999999997,1,-0.9805694832882811,0.21920083916590116,99.99999999999997,0.002999420915639428,-9.259850324648822e-4,0
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_002,Vinacomin Power JSC,Power,-0.9775438650077163,0.2144896170448651,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.66488496480153,1,-0.9805468670693348,0.21535187972478462,99.66089740326082,0.0030030020616185205,-8.622626799195121e-4,0.003987561540711226
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_003,International Power Mong Duong,Power,-0.9775700623726418,0.20938906675730717,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.21749822204087,1,-0.9805694832882812,0.210245004751494,99.21453224661798,0.002999420915639428,-8.559379941868173e-4,0.0029659754228958946
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_001,EVN (Electricity of Vietnam),Power,-0.6270945737410148,0.1364915880074995,16.788911275713538,33.577822551427076,Borrower-level PACTA market-share gap,61.3712438075116,1,-0.6335244133903384,0.13836085378347251,61.78450784022313,0.006429839649323532,-0.001869265775973017,-0.4132640327115311
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_004,PVN Power Corporation,Power,-0.3613216065958018,0.07123027680741802,10.488556472316297,14.963316416040772,Borrower-level PACTA market-share gap,35.207268939080976,0.8011013388298348,-0.3975087548177775,0.08034926843866495,38.34673504700564,0.03618714822197566,-0.009118991631246937,-3.1394661079246617
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_006,Dung Quat LNG Power Consortium,Power,-0.326634465723358,0.058085695607154486,12.842352438894226,19.263528658341333,Borrower-level PACTA market-share gap,32.58016161114375,0.7721953881027983,-0.3663936919055033,0.06587927267357419,35.8567586335763,0.03975922618214528,-0.007793577066419699,-3.276597022432547
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_007,Vietnam Hydropower JSC,Power,-0.00459579424306488,4.45774167058155e-4,19.98001998001998,19.980019980019982,Borrower-level PACTA market-share gap,8.323472275190305,0.022978971215324398,-0.00459579424306488,4.45774167058155e-4,8.308738839472676,0,0,0.014733435717628751
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_011,Xuan Thien Group,Power,0.05334777342957981,-0.007977242629421788,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.7451214731950477,0,0.05334777342957981,-0.007977242629421788,2.744813836158589,0,0,3.0763703645853013e-4
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_008,Trung Nam Group,Power,0.05334534772845224,-0.00817820378959,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.7275891026630106,0,0.05334534772845224,-0.00817820378959,2.7273528495637005,0,0,2.3625309931007976e-4
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_010,Thanh Thanh Cong Group,Power,0.05334767975022254,-0.008515145100058685,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.6977589716715284,0,0.05334767975022254,-0.008515145100058685,2.6976436648712196,0,0,1.1530680030880092e-4
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_013,Gia Lai Electricity JSC,Power,0.0533480318636796,-0.00871495373996567,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.680139479189926,0,0.0533480318636796,-0.00871495373996567,2.6800956913747696,0,0,4.3787815156459686e-5
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_009,BIM Group,Power,0.053347300893378434,-0.00879568838492184,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.673079443973092,0,0.053347300893378434,-0.00879568838492184,2.673064382093741,0,0,1.5061879350852792e-5
market_passthrough_0.35,market_passthrough,0.35,VN_ABCD_012,T&T Group,Power,0.05334757134828303,-0.00883740621961912,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.66938731658126,0,0.05334757134828303,-0.00883740621961912,2.6693872258682547,0,0,9.071300510754554e-8
